job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_002687,396682.2,14.4,Japan,4,25.5,23.19,night,0.6,Korea
j_000596,396720.5,11.7,US_Central,5,3.1,8.2,day,0.6,US_West
j_001293,396796.0,18369.7,France,1,48874.4,15.22,day,0.6,France
j_002659,396939.8,8.6,Japan,5,1.8,23.26,night,0.6,Korea
j_000910,397576.9,4.3,US_East,5,2.8,9.44,day,0.6,France
j_001955,397787.6,5.8,Korea,5,1.6,23.5,night,0.6,Korea
j_000914,397853.6,478.0,US_East,1,78960.3,9.51,day,0.6,France
j_002697,398401.1,24.2,Japan,5,2.3,23.67,night,0.6,Korea
j_001292,398549.4,31.6,France,4,57.5,15.71,day,0.6,France
j_001982,398647.3,149.2,Korea,3,157.6,23.74,night,0.6,Korea
j_000902,399055.5,6.5,US_East,5,1.4,9.85,day,0.6,France
j_001996,399091.3,4.3,Korea,5,2.3,23.86,night,0.6,Korea
j_000565,399138.7,19.2,US_Central,4,21.9,8.87,day,0.6,US_West
j_001983,399284.3,10578.4,Korea,1,70851.0,23.91,night,0.6,Korea
j_000578,399720.3,3.6,US_Central,5,1.3,9.03,day,0.6,US_West
j_000576,400420.3,42.9,US_Central,4,32.7,9.23,day,0.6,US_West
j_001994,400869.0,1639.6,Korea,1,63554.5,0.35,night,0.6,Korea
j_001289,401414.4,2.3,France,5,4.6,16.5,day,0.6,France
j_002670,401462.4,3.6,Japan,5,3.3,0.52,night,0.6,Korea
j_000948,401687.1,44.1,US_East,4,44.6,10.58,day,0.6,France
j_000913,401691.3,6899.8,US_East,1,59576.2,10.58,day,0.6,France
j_001981,402152.6,1530.3,Korea,1,46481.8,0.71,night,0.6,Korea
j_001632,402269.4,4.5,Germany,5,1.4,16.74,day,0.6,France
j_001601,402599.9,2.1,Germany,5,2.6,16.83,day,0.6,France
j_001980,402611.9,3951.2,Korea,1,64232.5,0.84,night,0.6,Korea
j_000932,402858.9,2.7,US_East,5,2.7,10.91,day,0.6,France
j_000939,402897.7,22.7,US_East,5,4.4,10.92,day,0.6,France
j_000594,403004.3,6.9,US_Central,5,1.3,9.95,day,0.6,US_West
j_002662,403068.6,4808.5,Japan,1,46327.6,0.96,night,0.6,Korea
j_002666,403073.7,17470.8,Japan,1,75407.5,0.96,night,0.6,Korea
j_000938,403693.1,15.5,US_East,4,16.8,11.14,day,0.6,US_East
j_002314,404548.0,664.2,India,2,10909.6,21.87,night,0.6,France
j_000564,404760.3,32.4,US_Central,4,35.5,10.43,day,0.6,US_West
j_001295,404849.2,389.4,France,3,437.2,17.46,day,0.6,France
j_002328,405178.4,5056.8,India,2,10134.2,22.05,night,0.6,France
j_001297,405415.4,38.1,France,4,18.7,17.62,day,0.6,France
j_001258,405552.7,491.4,France,3,167.9,17.65,day,0.6,France
j_002684,405970.7,6327.2,Japan,1,78133.5,1.77,night,0.6,Korea
j_001605,405995.9,191.2,Germany,3,353.9,17.78,day,0.6,France
j_000218,406208.5,4712.8,US_West,1,74734.2,8.84,day,0.6,US_West
j_002679,406224.2,1.4,Japan,5,3.1,1.84,night,0.6,Korea
j_000239,406335.0,4.1,US_West,5,2.8,8.87,day,0.6,US_West
j_002692,406374.6,56.9,Japan,3,284.9,1.88,night,0.6,US_West
j_001974,406684.0,538.4,Korea,2,8392.2,1.97,night,0.6,Korea
j_000909,406695.8,2397.2,US_East,2,10396.6,11.97,day,0.6,US_East
j_000242,406916.6,3.7,US_West,5,1.3,9.03,day,0.6,US_West
j_000238,406938.7,8.3,US_West,5,3.0,9.04,day,0.6,US_West
j_002652,407003.4,11141.5,Japan,1,65152.8,2.06,night,0.6,Japan
j_000563,407049.5,146.2,US_Central,3,146.5,11.07,day,0.6,US_West
j_001970,407196.7,25.9,Korea,4,18.8,2.11,night,0.6,Korea
j_002660,407243.5,18.5,Japan,4,48.8,2.12,night,0.6,Japan
j_001283,407283.4,2.7,France,5,1.1,18.13,day,0.6,France
j_001958,407361.8,6034.3,Korea,2,22264.2,2.16,night,0.6,Korea
j_000920,407428.0,7146.6,US_East,1,59139.1,12.17,day,0.6,US_East
j_002339,407721.9,3027.4,India,2,26847.9,22.76,night,0.6,France
j_001971,408534.5,6659.2,Korea,1,51926.5,2.48,night,0.6,Japan
j_001648,408633.4,35.3,Germany,4,17.4,18.51,day,0.6,France
j_001991,408641.9,10.0,Korea,4,23.1,2.51,night,0.6,Japan
j_000236,408788.6,1.6,US_West,5,1.5,9.55,day,0.6,US_West
j_001986,409114.9,2062.3,Korea,2,24007.4,2.64,night,0.6,Korea
j_000561,409145.6,84.5,US_Central,4,42.9,11.65,day,0.6,US_Central
j_000223,409348.8,7.6,US_West,5,3.8,9.71,day,0.6,US_West
j_000584,409583.9,5.1,US_Central,5,4.5,11.77,day,0.6,US_West
j_000550,409649.9,84.6,US_Central,3,414.6,11.79,day,0.6,France
j_002312,410285.2,39.7,India,4,23.1,23.47,night,0.6,France
j_000226,410522.8,6.6,US_West,5,1.0,10.03,day,0.6,US_West
j_000589,410634.3,99.1,US_Central,3,580.3,12.07,day,0.6,US_West
j_002307,410822.0,2200.3,India,1,53468.9,23.62,night,0.6,France
j_001280,411160.3,3.5,France,5,1.4,19.21,day,0.6,France
j_000943,411272.0,3086.8,US_East,1,44601.6,13.24,day,0.6,US_East
j_000228,411542.6,4.3,US_West,5,3.7,10.32,day,0.6,US_West
j_001972,411573.8,10472.8,Korea,1,86186.8,3.33,night,0.6,Korea
j_001997,411587.7,7972.1,Korea,1,69019.2,3.33,night,0.6,Korea
j_000918,411675.5,1.0,US_East,5,1.2,13.35,day,0.6,US_East
j_001284,411700.0,21.9,France,4,30.2,19.36,day,0.6,France
j_002327,411845.8,26.0,India,4,37.2,23.9,night,0.6,France
j_002686,412125.2,4.7,Japan,5,1.2,3.48,night,0.6,Japan
j_001985,412173.8,3954.0,Korea,1,60965.0,3.49,night,0.6,Korea
j_000936,412236.3,149.0,US_East,3,300.2,13.51,day,0.6,US_East
j_001645,412416.4,63.8,Germany,4,42.8,19.56,day,0.6,France
j_000921,412774.1,601.6,US_East,1,71505.1,13.66,day,0.6,US_East
j_002668,413073.2,8857.8,Japan,1,46896.2,3.74,night,0.6,US_West
j_000945,413265.4,17.8,US_East,4,30.3,13.8,day,0.6,US_East
j_000947,413298.3,321.6,US_East,3,372.6,13.81,day,0.6,France
j_002675,413629.7,32.3,Japan,4,15.9,3.9,night,0.6,US_West
j_001987,413681.2,2000.5,Korea,2,9939.1,3.91,night,0.6,Korea
j_000205,413856.6,2154.3,US_West,1,47252.6,10.96,day,0.6,US_West
j_000566,414077.8,20.6,US_Central,4,17.1,13.02,day,0.6,US_West
j_002309,414093.4,2.0,India,5,1.2,0.53,night,0.6,France
j_000925,414326.4,7.9,US_East,5,2.7,14.09,day,0.6,France
j_000912,414356.4,2.9,US_East,5,1.6,14.1,day,0.6,France
j_002311,414403.0,21600.0,India,1,52834.7,0.61,night,0.6,France
j_002672,414605.2,6.2,Japan,5,3.8,4.17,night,0.6,Japan
j_001995,414633.9,26.3,Korea,5,1.1,4.18,night,0.6,Korea
j_000220,414762.2,5.0,US_West,5,3.0,11.21,day,0.6,US_West
j_002677,415295.3,1103.3,Japan,2,9805.2,4.36,night,0.6,Japan
j_000598,415327.0,2666.0,US_Central,1,67437.8,13.37,day,0.6,US_West
j_002323,415486.1,3.6,India,5,3.3,0.91,night,0.6,France
j_001286,415534.9,7.7,France,5,3.2,20.43,night,0.6,France
j_001968,415925.5,68.7,Korea,4,15.8,4.53,night,0.6,Korea
j_002681,416126.5,3291.1,Japan,1,85950.4,4.59,night,0.6,Japan
j_000927,416419.9,164.1,US_East,3,184.5,14.67,day,0.6,US_East
j_000941,416428.8,5.5,US_East,5,1.6,14.67,day,0.6,France
j_001963,416538.4,413.2,Korea,2,8331.4,4.71,night,0.6,Korea
j_000222,416951.7,14931.7,US_West,1,57990.2,11.82,day,0.6,US_West
j_000210,417119.7,12973.4,US_West,1,60664.6,11.87,day,0.6,US_West
j_000207,417264.1,1.4,US_West,5,1.5,11.91,day,0.6,US_West
j_000560,418155.5,194.1,US_Central,3,219.9,14.15,day,0.6,US_West
j_002680,418459.3,21600.0,Japan,1,43466.8,5.24,night,0.6,Korea
j_000581,418553.5,167.0,US_Central,3,178.8,14.26,day,0.6,US_West
j_001633,419159.5,49.4,Germany,4,37.8,21.43,night,0.6,France
j_002676,419485.3,1388.5,Japan,2,11589.4,5.52,night,0.6,Korea
j_000931,419538.2,15.1,US_East,5,3.5,15.54,day,0.6,US_East
j_000214,419540.2,12.0,US_West,5,3.7,12.54,day,0.6,US_West
j_000924,419564.0,88.5,US_East,4,27.1,15.55,day,0.6,US_East
j_002320,420031.6,811.5,India,2,21020.6,2.18,night,0.6,France
j_000911,420212.7,6.0,US_East,5,1.4,15.73,day,0.6,US_East
j_001279,420412.7,300.7,France,3,402.6,21.78,night,0.6,France
j_002330,420486.4,7.0,India,5,2.8,2.3,night,0.6,France
j_001257,420959.0,446.6,France,3,120.5,21.93,night,0.6,France
j_001640,421072.0,62.9,Germany,4,38.1,21.96,night,0.6,France
j_000209,421185.0,9.0,US_West,5,2.0,13.0,day,0.6,US_West
j_000203,421232.3,38.1,US_West,4,37.8,13.01,day,0.6,US_West
j_002669,422033.2,58.6,Japan,3,124.4,6.23,night,0.6,Korea
j_002673,422247.2,43.5,Japan,4,25.1,6.29,night,0.6,Korea
j_000557,422314.9,8.9,US_Central,5,3.0,15.31,day,0.6,US_West
j_002319,422725.0,17547.0,India,1,70143.3,2.92,night,0.6,France
j_000583,422732.3,3.6,US_Central,5,2.5,15.43,day,0.6,US_West
j_000567,423106.3,52.5,US_Central,3,124.8,15.53,day,0.6,US_West
j_000555,423417.3,3.3,US_Central,5,4.8,15.62,day,0.6,US_West
j_000579,423653.0,7.9,US_Central,5,4.7,15.68,day,0.6,France
j_000587,423851.2,3.2,US_Central,5,1.3,15.74,day,0.6,France
j_000907,424140.2,3.2,US_East,5,2.3,16.82,day,0.6,France
j_001287,424380.3,2.0,France,5,1.1,22.88,night,0.6,France
j_001270,424779.4,49.3,France,3,557.2,22.99,night,0.6,France
j_002321,424821.4,3.9,India,5,1.3,3.51,night,0.6,Korea
j_001261,424977.3,3253.1,France,1,68709.6,23.05,night,0.6,France
j_001299,425085.8,5.1,France,5,1.2,23.08,night,0.6,France
j_001954,425363.5,3349.0,Korea,1,61066.6,7.16,night,0.6,Korea
j_002326,425611.7,43.8,India,4,16.0,3.73,night,0.6,Korea
j_000554,425653.3,69.1,US_Central,3,530.3,16.24,day,0.6,US_West
j_000552,426529.0,9.4,US_Central,5,1.3,16.48,day,0.6,US_West
j_001638,426781.5,4469.8,Germany,1,45672.1,23.55,night,0.6,France
j_001613,427024.9,4566.1,Germany,1,55853.7,23.62,night,0.6,Germany
j_001282,427076.3,25.0,France,4,30.5,23.63,night,0.6,France
j_000206,427892.8,6.1,US_West,5,4.3,14.86,day,0.6,US_West
j_001277,428125.9,491.5,France,3,492.6,23.92,night,0.6,France
j_001976,428626.9,105.1,Korea,3,204.8,8.06,day,0.6,Korea
j_002348,428741.9,22.5,India,4,44.8,4.59,night,0.6,Korea
j_001630,429092.3,300.0,Germany,4,28.3,0.19,night,0.6,France
j_000900,429113.9,3561.3,US_East,2,18277.9,18.2,day,0.6,US_West
j_001267,429698.4,20572.1,France,1,52219.2,0.36,night,0.6,France
j_001961,430313.5,27.2,Korea,5,1.3,8.53,day,0.6,Korea
j_002316,430468.7,5101.8,India,1,43556.7,5.07,night,0.6,Korea
j_000244,430777.0,21.3,US_West,4,51.4,15.66,day,0.6,US_West
j_001275,430897.6,13466.4,France,1,48282.4,0.69,night,0.6,France
j_001291,430902.4,4315.7,France,1,65769.8,0.7,night,0.6,France
j_000588,431505.2,4041.0,US_Central,2,15411.2,17.86,day,0.6,US_West
j_001609,431628.8,6124.2,Germany,1,82228.3,0.9,night,0.6,US_West
j_000607,432731.3,1792.4,US_Central,1,59650.4,18.2,day,0.6,US_West
j_000618,433084.4,2496.6,US_Central,1,43224.7,18.3,day,0.6,US_West
j_001691,433162.2,1902.6,Germany,1,57419.0,1.32,night,0.6,France
j_002389,433491.4,32.6,India,4,25.6,5.91,night,0.6,Korea
j_001685,433666.2,20.9,Germany,4,45.1,1.46,night,0.6,France
j_001696,433675.4,4521.6,Germany,2,7709.2,1.47,night,0.6,US_West
j_000622,433723.1,2.5,US_Central,5,4.9,18.48,day,0.6,US_West
j_000299,433792.4,2606.1,US_West,1,55355.0,16.5,day,0.6,US_West
j_002037,434757.6,159.6,Korea,3,265.0,9.77,day,0.6,Korea
j_002047,435002.3,5147.1,Korea,1,64789.5,9.83,day,0.6,Korea
j_001665,435105.8,6070.1,Germany,1,61226.9,1.86,night,0.6,Germany
j_001319,435172.5,5254.1,France,1,77285.7,1.88,night,0.6,France
j_002010,435175.8,12.2,Korea,4,32.7,9.88,day,0.6,Korea
j_002701,435675.2,1.7,Japan,5,2.1,10.02,day,0.6,Korea
j_000287,436332.8,208.1,US_West,3,354.4,17.2,day,0.6,US_West
j_001333,436480.5,1748.3,France,2,13492.2,2.24,night,0.6,France
j_001658,436732.5,8112.5,Germany,1,79626.4,2.31,night,0.6,France
j_000291,436738.0,4.6,US_West,5,1.1,17.32,day,0.6,US_West
j_002365,437301.6,9.6,India,5,1.4,6.97,night,0.6,Korea
j_001671,437529.0,3107.2,Germany,2,15576.7,2.54,night,0.6,France
j_000988,437605.5,6.2,US_East,5,2.7,20.56,night,0.6,US_West
j_002370,437666.5,3.6,India,5,1.2,7.07,night,0.6,Korea
j_001660,437742.3,1869.5,Germany,1,53983.7,2.6,night,0.6,Germany
j_001681,437806.7,41.9,Germany,3,348.1,2.61,night,0.6,Germany
j_000623,438534.1,721.4,US_Central,2,7612.4,19.82,day,0.6,US_West
j_000950,438783.7,33.4,US_East,4,17.8,20.88,night,0.6,US_West
j_001673,438997.6,512.0,Germany,2,26734.4,2.94,night,0.6,Germany
j_002717,439978.7,4.4,Japan,5,1.1,11.22,day,0.6,Japan
j_000254,439988.2,21.4,US_West,4,40.9,18.22,day,0.6,US_West
j_002040,440011.3,7.5,Korea,5,2.2,11.23,day,0.6,Korea
j_002728,440811.9,60.5,Japan,4,27.9,11.45,day,0.6,Korea
j_002048,441040.4,2.8,Korea,5,2.8,11.51,day,0.6,Korea
j_001302,441726.3,8.6,France,5,1.4,3.7,night,0.6,France
j_002359,441946.7,3.0,India,5,4.5,8.26,day,0.6,Korea
j_000617,441950.3,8.4,US_Central,5,2.8,20.76,night,0.6,US_West
j_002018,442043.1,1890.9,Korea,1,53427.6,11.79,day,0.6,Korea
j_001340,442436.0,3.0,France,5,2.2,3.9,night,0.6,France
j_002049,442688.5,4.8,Korea,5,2.3,11.97,day,0.6,Korea
j_001329,443284.8,149.1,France,3,337.7,4.13,night,0.6,France
j_001668,443289.2,7787.7,Germany,1,63277.1,4.14,night,0.6,France
j_002026,443418.7,2605.9,Korea,1,68531.1,12.17,day,0.6,Korea
j_002382,443621.5,76.8,India,4,36.7,8.73,day,0.6,Korea
j_001303,443762.9,1930.8,France,2,16075.9,4.27,night,0.6,France
j_002731,443787.6,3.8,Japan,5,1.7,12.27,day,0.6,Japan
j_000989,443812.1,4.8,US_East,5,3.4,22.28,night,0.6,US_East
j_000277,443954.1,5283.2,US_West,1,74996.3,19.32,day,0.6,US_West
j_000285,444190.0,6165.1,US_West,2,8163.3,19.39,day,0.6,US_West
j_002002,444252.0,56.2,Korea,3,171.0,12.4,day,0.6,Korea
j_002351,444432.6,22.4,India,4,36.0,8.95,day,0.6,Korea
j_002009,444799.4,98.2,Korea,3,121.8,12.56,day,0.6,Korea
j_002033,444977.2,5.7,Korea,5,3.9,12.6,day,0.6,Korea
j_001330,445140.2,4101.2,France,1,55004.0,4.65,night,0.6,France
j_001657,445384.9,3697.4,Germany,1,50806.9,4.72,night,0.6,France
j_000972,445877.7,2.6,US_East,5,1.4,22.85,night,0.6,US_East
j_002714,446014.1,7.6,Japan,5,4.0,12.89,day,0.6,Japan
j_000973,446097.0,2.7,US_East,5,3.2,22.92,night,0.6,US_East
j_002393,446182.6,1502.5,India,1,43879.9,9.44,day,0.6,Korea
j_002000,446405.1,5.4,Korea,5,1.2,13.0,day,0.6,Korea
j_002008,446597.9,4577.8,Korea,2,19044.7,13.05,day,0.6,Korea
j_002387,447025.5,2.1,India,5,2.3,9.67,day,0.6,Korea
j_002724,447077.4,12.5,Japan,4,34.4,13.19,day,0.6,Korea
j_000955,447326.2,220.3,US_East,3,348.4,23.26,night,0.6,US_East
j_001337,447386.1,34.5,France,4,56.0,5.27,night,0.6,France
j_001651,447544.7,3060.0,Germany,1,72994.3,5.32,night,0.6,France
j_002390,447556.1,2078.7,India,2,7787.9,9.82,day,0.6,Korea
j_002735,448264.9,20.9,Japan,4,23.8,13.52,day,0.6,Korea
j_001323,448390.1,459.0,France,3,578.2,5.55,night,0.6,France
j_002734,449093.5,7083.3,Japan,1,72875.5,13.75,day,0.6,Japan
j_001654,449304.6,5402.6,Germany,1,67178.9,5.81,night,0.6,France
j_001677,449461.4,3.6,Germany,5,3.3,5.85,night,0.6,Germany
j_002730,449502.8,28.7,Japan,4,31.1,13.86,day,0.6,Japan
j_000646,449728.1,4495.5,US_Central,2,11741.0,22.92,night,0.6,US_West
j_000970,449939.0,20270.2,US_East,1,62442.8,23.98,night,0.6,US_East
j_002025,449957.6,5347.8,Korea,1,53378.1,13.99,day,0.6,Korea
j_002357,450391.3,7.5,India,5,1.5,10.61,day,0.6,Japan
j_002017,450724.3,7.8,Korea,5,3.6,14.2,day,0.6,Korea
j_002708,450808.5,8.9,Japan,4,30.8,14.22,day,0.6,Japan
j_001304,451338.5,10241.4,France,1,56453.6,6.37,night,0.6,France
j_002388,451661.1,2.9,India,5,2.3,10.96,day,0.6,Korea
j_002360,452095.8,484.8,India,2,11897.1,11.08,day,0.6,Korea
j_000637,452156.8,69.6,US_Central,3,293.7,23.6,night,0.6,US_West
j_002727,452177.7,3.7,Japan,5,4.3,14.6,day,0.6,Japan
j_001314,452274.1,63.2,France,4,29.0,6.63,night,0.6,France
j_002705,452297.6,1795.5,Japan,2,23710.0,14.64,day,0.6,Japan
j_000971,452311.7,4329.3,US_East,1,69748.6,0.64,night,0.6,US_East
j_002021,452350.6,129.4,Korea,4,39.4,14.65,day,0.6,Korea
j_000296,452586.9,1100.3,US_West,1,47311.4,21.72,night,0.6,US_West
j_002709,452615.7,12.3,Japan,5,2.9,14.73,day,0.6,Japan
j_002355,452718.2,3.6,India,5,2.3,11.26,day,0.6,Korea
j_002042,452829.1,5091.8,Korea,1,62021.7,14.79,day,0.6,Korea
j_000953,453006.0,5382.1,US_East,1,45877.2,0.83,night,0.6,US_East
j_002737,453016.6,78.2,Japan,4,38.2,14.84,day,0.6,Japan
j_001679,453233.2,17019.0,Germany,1,51626.1,6.9,night,0.6,France
j_001327,453311.0,8.3,France,5,1.1,6.92,night,0.6,France
j_000999,453584.7,13.8,US_East,4,22.4,1.0,night,0.6,US_East
j_002028,453841.9,98.3,Korea,3,317.7,15.07,day,0.6,Korea
j_000951,453959.2,5.8,US_East,5,2.0,1.1,night,0.6,US_East
j_002029,454489.5,200.7,Korea,3,125.2,15.25,day,0.6,Korea
j_001662,454690.2,11.0,Germany,5,1.3,7.3,night,0.6,France
j_000976,455027.2,11259.4,US_East,2,16137.3,1.4,night,0.6,US_East
j_002706,455101.9,77.7,Japan,4,31.0,15.42,day,0.6,Japan
j_002744,455192.6,2.3,Japan,5,1.0,15.44,day,0.6,Korea
j_002399,455358.8,1.7,India,5,2.9,11.99,day,0.6,France
j_002043,455386.4,5.6,Korea,5,3.7,15.5,day,0.6,Korea
j_002746,455577.2,1173.2,Japan,1,56591.9,15.55,day,0.6,Korea
j_002363,455592.7,4.7,India,5,2.1,12.05,day,0.6,France
j_002376,455609.3,3.7,India,5,5.0,12.06,day,0.6,France
j_002352,455668.2,4.3,India,5,4.0,12.07,day,0.6,France
j_000600,455971.6,6526.6,US_Central,1,50162.2,0.66,night,0.6,US_West
j_002350,456517.5,2131.0,India,1,62809.8,12.31,day,0.6,Korea
j_000954,456684.3,4232.5,US_East,1,52406.3,1.86,night,0.6,US_East
j_000641,456941.1,528.3,US_Central,2,9877.6,0.93,night,0.6,US_West
j_000615,457389.5,15595.8,US_Central,1,73210.6,1.05,night,0.6,US_West
j_002729,457395.5,33.2,Japan,4,53.0,16.05,day,0.6,Korea
j_002045,457416.8,7.9,Korea,5,2.5,16.06,day,0.6,Korea
j_002005,457434.9,1.0,Korea,5,1.4,16.07,day,0.6,Korea
j_002353,457524.1,29.0,India,4,17.9,12.59,day,0.6,France
j_000616,457667.3,5420.1,US_Central,1,53308.6,1.13,night,0.6,US_West
j_002034,457873.0,135.3,Korea,3,317.3,16.19,day,0.6,Korea
j_001318,458369.1,7.4,France,5,1.3,8.32,day,0.6,France
j_001680,458422.0,12.3,Germany,5,1.7,8.34,day,0.6,France
j_002733,458461.4,6494.6,Japan,1,81684.4,16.35,day,0.6,Korea
j_000634,459352.5,1041.2,US_Central,2,13238.8,1.6,night,0.6,US_West
j_000624,460036.3,5621.5,US_Central,1,82709.1,1.79,night,0.6,US_West
j_000272,460091.3,12314.0,US_West,1,80781.2,23.8,night,0.6,US_West
j_002716,460143.4,16.6,Japan,4,43.7,16.82,day,0.6,Korea
j_002718,460376.9,58.1,Japan,4,39.8,16.88,day,0.6,US_West
j_002368,460495.1,5.6,India,5,1.7,13.42,day,0.6,France
j_001331,460681.5,160.2,France,3,223.1,8.97,day,0.6,France
j_001655,461277.1,6.4,Germany,5,4.0,9.13,day,0.6,France
j_002032,461307.3,4.8,Korea,5,1.5,17.14,day,0.6,Korea
j_001683,461509.9,3.2,Germany,5,4.1,9.2,day,0.6,France
j_002367,461600.1,416.9,India,2,14631.8,13.72,day,0.6,Korea
j_002743,461624.0,196.7,Japan,2,19168.6,17.23,day,0.6,Korea
j_001666,462461.3,136.9,Germany,3,234.6,9.46,day,0.6,France
j_001317,462487.5,627.2,France,2,14283.9,9.47,day,0.6,France
j_002380,462493.4,27.3,India,5,1.9,13.97,day,0.6,Korea
j_000260,462516.2,53.4,US_West,4,21.8,0.48,night,0.6,US_West
j_000968,462806.8,4.0,US_East,5,1.5,3.56,night,0.6,US_East
j_001332,463517.6,28.7,France,4,25.5,9.75,day,0.6,France
j_000978,463629.1,9836.1,US_East,1,53451.6,3.79,night,0.6,US_East
j_002392,463654.5,21600.0,India,1,46426.5,14.29,day,0.6,Korea
j_000983,463713.7,91.5,US_East,4,26.2,3.81,night,0.6,US_East
j_000293,463731.4,20223.8,US_West,1,67223.6,0.81,night,0.6,US_West
j_002001,464100.3,6672.5,Korea,1,47823.5,17.92,day,0.6,Korea
j_000292,464689.1,3166.1,US_West,1,45044.8,1.08,night,0.6,US_West
j_002373,464715.2,161.6,India,3,272.3,14.59,day,0.6,France
j_002030,465082.6,87.4,Korea,4,24.2,18.19,day,0.6,Korea
j_000987,465678.7,757.2,US_East,2,7459.4,4.36,night,0.6,US_East
j_000980,466002.9,2.2,US_East,5,2.6,4.45,night,0.6,US_East
j_000963,466279.2,2.3,US_East,5,4.1,4.52,night,0.6,US_East
j_001675,466484.8,19.6,Germany,4,32.2,10.58,day,0.6,France
j_001339,466708.1,5.3,France,5,1.4,10.64,day,0.6,France
j_001695,466848.4,86.6,Germany,3,541.4,10.68,day,0.6,France
j_001308,466893.4,60.9,France,4,27.0,10.69,day,0.6,France
j_000290,467407.3,65.7,US_West,4,26.9,1.84,night,0.6,US_West
j_002366,467557.9,5.5,India,5,2.9,15.38,day,0.6,Korea
j_000611,467558.6,10.6,US_Central,5,2.8,3.88,night,0.6,US_East
j_001324,467583.9,10.6,France,5,2.6,10.88,day,0.6,France
j_001699,467619.8,4.5,Germany,5,1.6,10.89,day,0.6,France
j_000261,467852.7,5.8,US_West,5,4.7,1.96,night,0.6,US_West
j_000284,467905.0,8570.1,US_West,1,75246.0,1.97,night,0.6,US_West
j_000965,467949.3,41.1,US_East,4,53.7,4.99,night,0.6,US_East
j_000636,468107.4,3022.3,US_Central,1,80516.3,4.03,night,0.6,US_West
j_002398,468263.5,21600.0,India,1,56609.1,15.57,day,0.6,France
j_001672,469650.8,3.8,Germany,5,2.6,11.46,day,0.6,France
j_000962,469831.5,480.5,US_East,3,190.9,5.51,night,0.6,US_East
j_000991,470116.6,7221.2,US_East,1,85225.0,5.59,night,0.6,US_East
j_001688,470120.1,184.0,Germany,3,470.1,11.59,day,0.6,France
j_000649,470247.4,7.2,US_Central,5,1.1,4.62,night,0.6,US_West
j_002372,470395.3,110.4,India,3,530.0,16.17,day,0.6,France
j_002710,470621.6,56.9,Japan,4,25.9,19.73,day,0.6,Korea
j_001341,470846.8,4.4,France,5,4.0,11.79,day,0.6,France
j_001693,470958.4,46.7,Germany,4,18.6,11.82,day,0.6,France
j_000621,471269.6,16456.9,US_Central,1,69725.1,4.91,night,0.6,US_West
j_001336,471333.0,125.2,France,3,265.4,11.93,day,0.6,France
j_000647,471619.8,19505.3,US_Central,1,72971.1,5.01,night,0.6,US_Central
j_000257,472029.0,3080.7,US_West,1,43338.5,3.12,night,0.6,US_West
j_000266,472061.3,1418.9,US_West,1,69700.0,3.13,night,0.6,US_West
j_001316,472063.0,4.2,France,5,1.5,12.13,day,0.6,France
j_000609,472068.2,4.7,US_Central,5,3.0,5.13,night,0.6,US_Central
j_001349,472075.2,124.0,France,3,340.8,12.13,day,0.6,France
j_001306,472525.8,4.4,France,5,1.7,12.26,day,0.6,France
j_000295,472964.8,13145.7,US_West,1,61338.5,3.38,night,0.6,US_West
j_000281,472991.9,334.1,US_West,2,27847.4,3.39,night,0.6,US_East
j_001346,473224.4,1553.8,France,1,57310.6,12.45,day,0.6,France
j_002024,473343.2,2737.1,Korea,1,49115.1,20.48,night,0.6,Korea
j_001345,473716.6,22.7,France,4,19.8,12.59,day,0.6,France
j_001325,474377.1,45.2,France,4,17.2,12.77,day,0.6,France
j_002375,474796.5,43.0,India,4,39.9,17.39,day,0.6,Korea
j_001328,475070.1,21600.0,France,1,44537.0,12.96,day,0.6,France
j_000270,475105.2,21600.0,US_West,1,67051.3,3.97,night,0.6,US_East
j_001322,475119.7,1.8,France,5,3.7,12.98,day,0.6,Germany
j_002381,475505.3,13.3,India,4,18.4,17.58,day,0.6,France
j_002721,475715.1,23.5,Japan,4,24.1,21.14,night,0.6,Korea
j_001321,475896.3,46.6,France,4,25.7,13.19,day,0.6,France
j_002020,476011.8,2840.9,Korea,1,57973.1,21.23,night,0.6,Korea
j_002738,476025.4,3.5,Japan,5,2.5,21.23,night,0.6,Korea
j_001698,476545.7,714.6,Germany,3,259.3,13.37,day,0.6,Germany
j_001687,476575.6,544.6,Germany,3,154.5,13.38,day,0.6,Germany
j_000259,476595.1,5702.0,US_West,1,74522.8,4.39,night,0.6,US_West
j_001311,476961.2,59.3,France,4,38.7,13.49,day,0.6,France
j_000638,477191.1,51.7,US_Central,4,57.7,6.55,night,0.6,US_West
j_002712,477211.5,4558.1,Japan,1,85553.3,21.56,night,0.6,Korea
j_002015,477299.5,4177.2,Korea,1,53167.4,21.58,night,0.6,Korea
j_001650,477360.5,45.7,Germany,4,27.9,13.6,day,0.6,Germany
j_001315,477464.5,64.8,France,4,28.2,13.63,day,0.6,France
j_000969,477513.5,1576.5,US_East,2,9341.9,7.64,night,0.6,US_East
j_001678,477770.8,3.1,Germany,5,4.5,13.71,day,0.6,Germany
j_001310,477806.2,16649.8,France,1,77586.1,13.72,day,0.6,France
j_001342,478537.4,157.6,France,2,10288.3,13.93,day,0.6,France
j_001652,478963.7,7520.8,Germany,1,64948.3,14.05,day,0.6,France
